0.51484	0.466215	0.44818	0.447726	0.453646	0.455122	0.450501	0.446133	0.456287	0.490491	0.564654	0.661355	0.759231	0.857182	0.940002	0.9763	0.938892	0.843625	0.700428	0.519858	0.311253	0.0883309	-0.125633	-0.294962	-0.387555	
0.50569	0.451109	0.418048	0.406829	0.410016	0.410854	0.407732	0.410489	0.435555	0.480664	0.552811	0.648272	0.749957	0.840384	0.90752	0.927261	0.878796	0.773918	0.626907	0.449032	0.256808	0.058596	-0.127542	-0.263871	-0.320133	
0.50127	0.438261	0.386906	0.354375	0.343281	0.342123	0.348227	0.371521	0.415441	0.474726	0.547071	0.640909	0.740933	0.824413	0.87522	0.8759	0.813474	0.698446	0.550466	0.3821	0.199225	0.0231967	-0.130167	-0.227053	-0.244448	
0.497137	0.423201	0.356102	0.304036	0.278193	0.274853	0.290135	0.332581	0.395693	0.466808	0.548131	0.644405	0.733833	0.801377	0.834803	0.822369	0.752758	0.632219	0.481014	0.313109	0.139871	-0.0182629	-0.142198	-0.202713	-0.182693	
0.501304	0.416633	0.343378	0.279242	0.240621	0.235274	0.260092	0.31542	0.387113	0.465458	0.558587	0.65775	0.734731	0.780079	0.796581	0.769367	0.691135	0.564781	0.406729	0.237365	0.074945	-0.0683845	-0.165816	-0.188517	-0.133212	
0.52948	0.441464	0.367424	0.30573	0.267413	0.261036	0.286654	0.340687	0.410699	0.492684	0.588266	0.682647	0.741704	0.761054	0.753436	0.711424	0.62155	0.489251	0.326355	0.156274	0.000756158	-0.121312	-0.184691	-0.17647	-0.0979434	
0.587311	0.50686	0.435291	0.381783	0.347888	0.342464	0.365258	0.411463	0.476322	0.554116	0.638457	0.710801	0.745232	0.740038	0.708396	0.649753	0.54407	0.400061	0.234888	0.06666	-0.0748966	-0.170695	-0.20437	-0.170413	-0.0764356	
0.664654	0.597029	0.535683	0.488485	0.4597	0.454428	0.474509	0.5153	0.570367	0.638525	0.698431	0.737501	0.750724	0.727	0.675964	0.588987	0.46296	0.306498	0.139137	-0.0187015	-0.143609	-0.214741	-0.227549	-0.174907	-0.0728575	
0.738572	0.691492	0.645201	0.608119	0.587636	0.585111	0.597219	0.629431	0.672065	0.721313	0.759439	0.776489	0.762744	0.717587	0.639963	0.526175	0.374457	0.200483	0.0319808	-0.10994	-0.216177	-0.268316	-0.262577	-0.199353	-0.0974508	
0.81212	0.788148	0.762061	0.734854	0.721363	0.719914	0.727348	0.750684	0.778221	0.803488	0.82083	0.813286	0.768979	0.694927	0.582746	0.434913	0.261458	0.0735485	-0.0982516	-0.225907	-0.308115	-0.33881	-0.317245	-0.245675	-0.142011	
0.88233	0.875062	0.865094	0.853169	0.842437	0.839353	0.848277	0.860312	0.871689	0.88042	0.877775	0.839504	0.760466	0.645513	0.489069	0.307673	0.116937	-0.0796551	-0.248476	-0.362391	-0.423324	-0.433239	-0.397361	-0.317716	-0.214314	
0.928754	0.937851	0.937782	0.938969	0.936127	0.935435	0.93815	0.938798	0.937696	0.934906	0.90842	0.840589	0.726429	0.568086	0.375357	0.164398	-0.0462214	-0.242958	-0.404813	-0.509643	-0.553904	-0.545679	-0.498975	-0.41348	-0.312645	
0.926257	0.960294	0.973075	0.984843	0.986049	0.985788	0.986511	0.978302	0.965748	0.944326	0.887745	0.788219	0.643987	0.465344	0.251842	0.0125904	-0.219206	-0.413513	-0.562533	-0.652403	-0.679126	-0.656283	-0.599102	-0.509263	-0.408789	
0.87214	0.936783	0.970605	0.99598	1.00684	1.00775	1.00297	0.981469	0.952438	0.902687	0.815987	0.684666	0.514465	0.318808	0.0922435	-0.152355	-0.389871	-0.581371	-0.712145	-0.775497	-0.782074	-0.748891	-0.675882	-0.575314	-0.465533	
0.782878	0.884842	0.947682	0.986229	1.00292	1.00461	0.9956	0.965206	0.914469	0.827622	0.705167	0.540718	0.347955	0.138223	-0.0942483	-0.32874	-0.554447	-0.730796	-0.837042	-0.874104	-0.860698	-0.806326	-0.715291	-0.606045	-0.481033	
0.678991	0.818425	0.915892	0.972992	1.00511	1.01065	0.98846	0.942514	0.863279	0.738591	0.581709	0.391165	0.172093	-0.0572876	-0.288234	-0.502196	-0.695649	-0.843545	-0.922947	-0.935174	-0.900298	-0.823725	-0.718776	-0.591032	-0.449004	
0.585154	0.761489	0.895189	0.979608	1.03349	1.04566	1.00413	0.934301	0.820755	0.660035	0.466303	0.248681	0.0103723	-0.232238	-0.459409	-0.652706	-0.80951	-0.919043	-0.96501	-0.950257	-0.895032	-0.793726	-0.664386	-0.514486	-0.361834	
0.525754	0.732517	0.891626	1.00438	1.07784	1.0922	1.03873	0.942388	0.801999	0.613244	0.386791	0.14345	-0.111561	-0.361613	-0.582182	-0.75517	-0.881386	-0.954985	-0.960385	-0.913796	-0.829545	-0.701243	-0.546044	-0.379738	-0.217114	
0.513701	0.739088	0.912384	1.04079	1.12069	1.13432	1.08016	0.968792	0.814481	0.609461	0.361895	0.0995574	-0.169013	-0.421353	-0.632899	-0.789612	-0.892382	-0.926312	-0.887359	-0.804837	-0.687591	-0.540385	-0.371472	-0.196344	-0.026708	
0.533855	0.760476	0.938844	1.0673	1.14286	1.15614	1.10463	0.995538	0.838178	0.630167	0.37944	0.11452	-0.151097	-0.400256	-0.599416	-0.745962	-0.826983	-0.830669	-0.763718	-0.641873	-0.488243	-0.319465	-0.149185	0.0141798	0.173167	
0.562265	0.775406	0.947333	1.06957	1.13783	1.14938	1.10386	1.0015	0.850284	0.651438	0.419797	0.172938	-0.0768044	-0.308948	-0.492645	-0.628006	-0.696082	-0.684911	-0.595282	-0.445778	-0.264629	-0.0761324	0.0970474	0.239963	0.368548	
0.589876	0.775019	0.92401	1.03145	1.08952	1.10146	1.05983	0.972473	0.839055	0.667598	0.468449	0.254801	0.0371128	-0.165746	-0.334305	-0.45393	-0.512068	-0.486725	-0.385648	-0.224476	-0.0327693	0.160972	0.328096	0.452659	0.552278	
0.606548	0.742257	0.851431	0.930622	0.97496	0.983027	0.952625	0.886675	0.789327	0.663727	0.515088	0.349395	0.174866	0.0120708	-0.12794	-0.229604	-0.274292	-0.246827	-0.143936	0.0108966	0.19205	0.373631	0.526955	0.637596	0.701982	
0.589803	0.66244	0.720135	0.755736	0.784403	0.790907	0.768787	0.736013	0.687684	0.620762	0.537217	0.440201	0.328077	0.210005	0.109188	0.0291145	-0.00828743	0.013052	0.103829	0.242884	0.401351	0.560902	0.693973	0.781103	0.812642	
0.533654	0.532059	0.52627	0.515948	0.517357	0.517724	0.515237	0.5215	0.530572	0.534419	0.52748	0.510731	0.474103	0.410793	0.346086	0.289603	0.259886	0.270024	0.340996	0.456641	0.591049	0.722469	0.826629	0.879851	0.880241	
0.457719	0.371619	0.285434	0.217072	0.178645	0.171737	0.197864	0.25521	0.336106	0.42412	0.504872	0.570974	0.604764	0.598808	0.573702	0.54482	0.519461	0.515158	0.556003	0.639028	0.741827	0.8394	0.910714	0.934418	0.905132	
0.371619	0.202681	0.0332468	-0.100602	-0.180597	-0.193145	-0.140813	-0.0260889	0.133646	0.304836	0.469518	0.615656	0.716514	0.766916	0.777456	0.768619	0.746558	0.732182	0.7451	0.794214	0.857966	0.919148	0.955426	0.95257	0.903405	
0.285434	0.0332468	-0.204212	-0.390171	-0.501735	-0.520104	-0.44532	-0.286163	-0.0653496	0.184246	0.433654	0.650009	0.806322	0.9014	0.942657	0.945446	0.923335	0.898389	0.890876	0.906054	0.934369	0.963689	0.975667	0.956766	0.89866	
0.217072	-0.100602	-0.390171	-0.617822	-0.758076	-0.782843	-0.686373	-0.489441	-0.222404	0.0895739	0.401896	0.667384	0.868797	1.00065	1.05997	1.072	1.0532	1.01891	0.987427	0.972819	0.980075	0.993203	0.993139	0.962252	0.892423	
0.178645	-0.180597	-0.501735	-0.758076	-0.914737	-0.942379	-0.834825	-0.613248	-0.315862	0.0341286	0.388268	0.687194	0.907574	1.05288	1.12453	1.14479	1.13204	1.09675	1.04995	1.01332	1.00116	1.00729	0.997244	0.961345	0.884555	
0.171737	-0.193145	-0.520104	-0.782843	-0.942379	-0.971122	-0.860899	-0.635062	-0.330206	0.024865	0.385803	0.691364	0.914878	1.06321	1.13706	1.15694	1.1453	1.11073	1.06399	1.02143	1.00439	1.00865	0.996434	0.961019	0.88216	
0.197864	-0.140813	-0.44532	-0.686373	-0.834825	-0.860899	-0.75926	-0.549979	-0.269284	0.0620106	0.394275	0.675658	0.887752	1.02642	1.09207	1.10853	1.09212	1.05644	1.01595	0.991531	0.991088	1.00165	0.996679	0.962621	0.889111	
0.25521	-0.0260889	-0.286163	-0.489441	-0.613248	-0.635062	-0.549979	-0.375434	-0.134756	0.142227	0.419726	0.657342	0.834482	0.94617	0.995546	1.00121	0.980675	0.951424	0.935208	0.937235	0.955763	0.976184	0.983275	0.959135	0.896481	
0.336106	0.133646	-0.0653496	-0.222404	-0.315862	-0.330206	-0.269284	-0.134756	0.0518772	0.255526	0.455227	0.631542	0.75519	0.824598	0.848852	0.84594	0.823218	0.805097	0.808988	0.844602	0.893616	0.940397	0.964426	0.954063	0.901784	
0.42412	0.304836	0.184246	0.0895739	0.0341286	0.024865	0.0620106	0.142227	0.255526	0.377123	0.491485	0.590814	0.652099	0.669703	0.65884	0.639524	0.616325	0.606883	0.636202	0.705311	0.79184	0.875897	0.932853	0.945036	0.905798	
0.504872	0.469518	0.433654	0.401896	0.388268	0.385803	0.394275	0.419726	0.455227	0.491485	0.520416	0.535687	0.528111	0.487996	0.439173	0.393405	0.365324	0.369852	0.42886	0.532801	0.656679	0.774308	0.865681	0.906238	0.894928	
0.570974	0.615656	0.650009	0.667384	0.687194	0.691364	0.675658	0.657342	0.631542	0.590814	0.535687	0.470384	0.388616	0.290962	0.204426	0.133177	0.100041	0.117116	0.201353	0.331758	0.480549	0.629874	0.752751	0.826366	0.845111	
0.604764	0.716514	0.806322	0.868797	0.907574	0.914878	0.887752	0.834482	0.75519	0.652099	0.528111	0.388616	0.235857	0.0895993	-0.0343134	-0.127719	-0.169696	-0.143657	-0.0442193	0.104363	0.277021	0.45114	0.596922	0.700497	0.750771	
0.598808	0.766916	0.9014	1.00065	1.05288	1.06321	1.02642	0.94617	0.824598	0.669703	0.487996	0.290962	0.0895993	-0.0974477	-0.25776	-0.370724	-0.42233	-0.394442	-0.291584	-0.13098	0.0595648	0.249707	0.411947	0.531079	0.616842	
